productid,name,fl_drupallongitude,fl_drupallatitude,statecode,fl_drupaltypeemptyspaceconventional,fl_drupaltypemanagedoffice,fl_drupaltypeservicedoffice,fl_drupalservicesfullyfurnished,new_region
ab8499b2-8ab6-ed11-83ff-6045bd8f931f,Prins Hendrikkade 193,4.912058,52.3710398,1,False,True,False,True,Amsterdam
5f10a486-13b8-ed11-83ff-6045bd8f931f,Asterweg 1-15,,,1,False,False,False,False,Amsterdam
3009e202-21b8-ed11-83ff-6045bd8f931f,Spuistraat 168,4.8893277,52.3730011,0,False,False,True,True,Amsterdam
80c4a710-a6b9-ed11-83ff-6045bd8f931f,Schippersgracht 1-3,4.91217,52.3709365,1,True,False,False,False,Amsterdam
0f2f1ae0-82bb-ed11-83ff-6045bd8f931f,Herikerbergweg 288-290,,,0,False,False,False,False,Amsterdam-Zuidoost
bd265990-b9bd-ed11-83ff-6045bd8f931f,Veembroederhof 97,4.9232723,52.3766116,0,False,True,False,True,Amsterdam
f5167321-bbbd-ed11-83ff-6045bd8f931f,John M. Keynesplein 4-10,4.8248671,52.3417938,0,False,False,True,True,Amsterdam
08d0c8af-edef-ed11-8848-6045bd8f931f,Koningin Wilhelminaplein 13,4.8412185,52.3546325,0,False,True,False,True,Amsterdam
06deb082-bbf0-ed11-8848-6045bd8f931f,Carrer de Sancho de Ávila 65,2.1908934,41.3995176,0,False,True,False,True,Barcelona
67b955bd-7a5f-ee11-8df0-6045bd8f931f,Damrak 353,4.895581,52.3747473,0,False,True,False,False,Amsterdam
37a4522c-7c5f-ee11-8df0-6045bd8f931f,Prins Hendrikkade 14,4.895348,52.3787317,0,False,True,False,True,Amsterdam
3b32f7f8-2861-ee11-8df0-6045bd8f931f,11 Rue de Belzunce,2.350311,48.8794663,0,False,True,False,False,Paris
41a0712e-8dff-ed11-8f6d-6045bd8f931f,Königstraße 35,9.1753755,48.7749531,0,False,False,True,True,Stuttgart
454ed85d-bbff-ed11-8f6d-6045bd8f931f,Daalwijkdreef 47,4.9586459,52.3240094,0,False,True,False,True,Amsterdam
c2a1352a-8600-ee11-8f6d-6045bd8f931f,Chaussée de Wavre 1519,4.4173573,50.8179911,0,False,True,False,True,Brussels
eebf07e4-5517-ee11-8f6d-6045bd8f931f,Diemerhof 42,4.9532034,52.3254143,0,False,True,False,False,Diemen
5f477126-84be-ee11-9079-6045bd8f931f,De Clercqstraat 130,4.8658275,52.3701235,1,True,False,False,False,Amsterdam
4491b5d8-a3be-ee11-9079-6045bd8f931f,Avenue Emile de Beco 89,4.3830094,50.8217198,0,False,True,False,True,Brussels
cad3cf05-05c1-ee11-9079-6045bd8f931f,24 Rue du Gouverneur Général Éboué,2.2710934,48.8269576,0,False,False,True,True,Issy-les-Moulineaux
dfb3da1b-cbc5-ee11-9079-6045bd8f931f,46 Rue Notre Dame des Victoires,2.3424406,48.869269,0,False,False,True,True,Paris
ca53fd44-a05e-ed11-9561-6045bd8f931f,84 Brook Street,-0.1498033,51.5125708,0,False,False,True,True,London
2e664dec-a75e-ed11-9561-6045bd8f931f,288 Bishopsgate,-0.078753,51.5202791,0,False,False,True,True,London
ec7a92a9-d364-ed11-9561-6045bd8f931f,50 Station Road,-0.1130657,51.596792,0,False,False,True,True,London
b1a15bde-f464-ed11-9561-6045bd8f931f,2-8 Victoria Avenue,-0.0795714,51.5174859,0,False,False,True,True,London
48e7756b-fd64-ed11-9561-6045bd8f931f,7 Carlisle Street,-0.1337594,51.5147579,0,False,False,True,True,London
ea7003f2-9265-ed11-9561-6045bd8f931f,54 Poland Street,-0.1367945,51.5140467,0,False,False,True,True,London
0e3e88ac-6266-ed11-9561-6045bd8f931f,92 Rue de Provence,2.329997,48.874376,0,False,False,True,True,Paris
183a1d1e-6466-ed11-9561-6045bd8f931f,18 Rue d'Enghien,2.3515191,48.8720141,1,False,False,True,True,Paris
3f39c63c-2367-ed11-9561-6045bd8f931f,163 City Road,-0.0897836,51.5279393,0,False,False,True,True,London
51823586-2467-ed11-9561-6045bd8f931f,Wisselwerking 42-44,49.496.704,523.270.981,0,False,True,False,False,Diemen
7ce819c6-2567-ed11-9561-6045bd8f931f,2 Westland Place,-0.0903768,51.5281976,0,False,False,True,True,London
e22ac247-2a67-ed11-9561-6045bd8f931f,Leopoldstraße 2,11.5823811,48.1525007,0,False,True,False,False,Munich
1eaf7901-5367-ed11-9561-6045bd8f931f,231-232 Strand,-0.1120944,51.5134623,0,False,False,True,True,London
b2268167-7d69-ed11-9561-6045bd8f931f,11-12 Tokenhouse Yard,-0.0880031,51.5155288,0,False,False,True,True,London
6c8e5215-7e69-ed11-9561-6045bd8f931f,156 Blackfriars Road,-0.10432,51.501039,0,False,False,True,True,London
a67e7952-a769-ed11-9561-6045bd8f931f,10 White's Row,-0.074984,51.518276,0,False,False,True,True,London
1bded4ab-746a-ed11-9561-6045bd8f931f,180 King's Cross Road,-0.1187155,51.5308123,0,False,False,True,True,London
52dc6161-7f6a-ed11-9561-6045bd8f931f,22 Bishopsgate,-0.0830479,51.5144189,0,False,False,True,True,London
7a46fff4-d56b-ed11-9561-6045bd8f931f,65 Glasshill Street,-0.1002823,51.5008885,0,False,True,False,True,London
818e1a0e-ea6b-ed11-9561-6045bd8f931f,12 Rue Charlot,2.3611269,48.8615513,1,False,False,True,True,Paris
8bdcd024-eb6b-ed11-9561-6045bd8f931f,25 Rue du Petit Musc,2.3643439,48.8529496,1,False,False,True,True,Paris
bd718a92-f66b-ed11-9561-6045bd8f931f,31 Rue du Colisée,2.3095682,48.8715828,0,False,False,True,True,Paris
aae3e396-f76b-ed11-9561-6045bd8f931f,24 Rue Saint-Blaise,2.4052736,48.8592731,1,False,False,True,True,Paris
e71070ac-b76c-ed11-9561-6045bd8f931f,22 Rue Chapon,2.3559289,48.8636689,0,False,True,False,True,Paris
afa0af21-b96c-ed11-9561-6045bd8f931f,37 Boulevard Saint-Martin,2.3576184,48.8685068,1,False,True,False,True,Paris
edcb84d0-d16c-ed11-9561-6045bd8f931f,9 Rue Fortuny,2.3062136,48.8821577,0,False,True,False,True,Paris
d941fe42-026f-ed11-9561-6045bd8f931f,70 Gracechurch Street,-0.0846439,51.512166,0,False,False,True,True,London
1a1259ee-0a6f-ed11-9561-6045bd8f931f,20 Old Bailey,-0.1042209,51.5165178,0,False,False,True,True,London
ec3c5621-1d6f-ed11-9561-6045bd8f931f,1 Belmont Road ,-0.4779059,51.5476532,0,False,False,True,True,London
9c0ae76f-b070-ed11-9561-6045bd8f931f,Hogehilweg 8,4.9478449,52.3057695,1,False,True,False,False,Amsterdam
02546091-c970-ed11-9561-6045bd8f931f,Rokin 86,4.8919251,52.3698793,1,False,True,False,True,Amsterdam
39ab45ea-8521-ee11-9967-6045bd8f931f,Heerbaan 14,4.8076349,51.581441,0,False,True,True,True,Breda
1c352be6-6a67-ee11-9ae7-6045bd8f931f,Papaverhof 59,4.9074181,52.396932,0,False,False,True,True,Amsterdam
26816339-7167-ee11-9ae7-6045bd8f931f,Plantage Middenlaan 60-62,4.9161322,52.3646817,1,False,True,False,False,Amsterdam
8bf4758b-a324-ee11-9cbd-6045bd8f931f,17 Rue de l'Échiquier,2.3516517,48.8711693,0,False,True,False,True,Paris
9fc3d328-0e3f-ed11-9db0-6045bd8f931f,10-11 Archer Street,-0.133887,51.5117513,0,False,True,False,False,London
d31c6c97-223f-ed11-9db0-6045bd8f931f,222 Kensal Road,-0.2087481,51.526117,0,False,True,False,False,London
0260b097-3e3f-ed11-9db0-6045bd8f931f,17 Place du Général de Gaulle,2.4328189,48.868552,0,False,True,False,False,Montreuil
c6527383-cf34-ed11-9db1-6045bd8f931f,109 Boulevard Haussmann,2.3167186,48.8749622,1,False,True,False,False,Paris
655ed764-b439-ed11-9db1-6045bd8f931f,89 rue reaumur,,,1,,,,,paris
637b27f2-0e02-ef11-9f8a-6045bd8f931f,10 Rue du Colisée,2.3080968,48.8705269,0,False,False,True,False,Paris
f08b69ff-15b5-ee11-a569-6045bd8f931f,10 Rue de Madrid,2.3213186,48.87875,0,False,False,True,True,Paris
f7f18abe-a0de-ed11-a7c5-6045bd8f931f,21 Rue Bréguet,2.3741735,48.8578558,0,False,True,False,True,Paris
53179f6d-d8d2-ed11-a7c6-6045bd8f931f,Disketteweg 14-18,4.8750692,52.4133595,0,False,False,True,True,Amsterdam
d37b457a-6cd4-ed11-a7c6-6045bd8f931f,Admiraal De Ruijterweg 21,,,0,False,False,False,False,Amsterdam
8102923f-35e4-ed11-a7c6-6045bd8f931f,H.J.E. Wenckebachweg 123,4.9285833,52.3367902,0,False,True,False,True,Amsterdam
c93b1b92-bcab-ed11-aad0-6045bd8f931f,De Cuserstraat 91,4.8583436,52.3228158,0,False,False,True,False,Amsterdam
aee3c7e5-a8ae-ed11-aad0-6045bd8f931f,Panamalaan 104,4.934674,52.3703105,1,False,True,False,True,Amsterdam
5c6e70bc-c090-ed11-aad1-6045bd8f931f,Beulingstraat 8-10,,,0,False,False,False,False,Amsterdam
03cbcce2-9291-ed11-aad1-6045bd8f931f,15 Rue Beaujon,22.969.768,488.752.354,1,False,False,True,True,PARIS
612a2215-9791-ed11-aad1-6045bd8f931f,29 Boulevard des Italiens,2.3349915,48.8707795,1,False,True,True,True,Paris
deb8292b-9b91-ed11-aad1-6045bd8f931f,33 Rue de Châteaudun,2.3367292,48.8759416,1,False,True,False,True,Paris
6c6814a2-9e91-ed11-aad1-6045bd8f931f,8 Rue La Fayette,2.3344101,48.8732299,1,False,True,False,True,Paris
4fc520d4-ae91-ed11-aad1-6045bd8f931f,147 Rue de Rennes,2.3259246,48.8456869,1,False,True,False,True,Paris
c2fe862c-9592-ed11-aad1-6045bd8f931f,16 Boulevard Poissonnière,23.463.813,488.712.068,1,False,True,False,True,Paris
f3534e9e-9892-ed11-aad1-6045bd8f931f,100 Terrasse Boieldieu,2.2407409,48.8892553,0,False,True,False,True,Puteaux
6293e989-cc97-ed11-aad1-6045bd8f931f,8 Rue du Sentier,2.345884,48.8686674,1,False,True,False,True,Paris
3b096d5a-0698-ed11-aad1-6045bd8f931f,16 Boulevard Poissonnière,2.3463813,48.8712068,1,False,True,False,True,Paris
3a9a8a7e-fd9a-ed11-aad1-6045bd8f931f,Stadhouderskade 157,4.903271,52.3584365,1,False,True,False,False,Amsterdam
c680c778-009b-ed11-aad1-6045bd8f931f,Danzigerkade 13,4.8772002,52.3989017,1,False,True,False,False,Amsterdam
f7f9a7e5-019b-ed11-aad1-6045bd8f931f,Overtoom 16,4.8775854,52.3636672,1,False,True,False,True,Amsterdam
24506503-e49b-ed11-aad1-6045bd8f931f,Gerard Doustraat 62,4.8910064,52.3554542,1,False,True,False,True,Amsterdam
5bb003ee-e29c-ed11-aad1-6045bd8f931f,Joan Muyskenweg 28-32,,,0,False,False,False,False,Amsterdam
8effc70b-519d-ed11-aad1-6045bd8f931f,Hofplein 19,4.4780278,51.9251123,0,False,True,False,True,Rotterdam
59c4009f-8a9d-ed11-aad1-6045bd8f931f,25 Poland Street,-0.1374712,51.5152761,0,False,False,True,True,London
3143dd2a-219e-ed11-aad1-6045bd8f931f,153 Rue Belliard,2.3327833,48.8959505,0,False,False,True,False,Paris
031e8556-269e-ed11-aad1-6045bd8f931f,100 Avenue de Suffren,2.3025601,48.8498777,1,False,True,False,True,Paris
bc4ab0a4-299e-ed11-aad1-6045bd8f931f,21-22 Warwick Street,-0.1384399,51.5117272,0,False,False,True,True,London
b249ced4-2d9e-ed11-aad1-6045bd8f931f,140 Rue Victor Hugo,2.294796,48.8981059,0,False,True,False,True,Levallois-Perret
cc4486da-78a0-ed11-aad1-6045bd8f931f,11 Borough High Street,-0.088737,51.5054971,0,False,False,True,True,London
495a1c8b-a4a0-ed11-aad1-6045bd8f931f,Volmerlaan 7,4.3291389,52.0381132,0,False,True,False,True,Rijswijk
81c47cfc-a7a0-ed11-aad1-6045bd8f931f,102 Avenue des Champs-Élysées,2.3023229,48.8719037,1,True,False,False,False,Paris
1a4ff451-04a3-ed11-aad1-6045bd8f931f,32 Threadneedle Street,-0.0836352,51.5141464,0,False,False,True,True,London
70759430-d4a3-ed11-aad1-6045bd8f931f,Achter de Tolbrug 151,5.3024822,51.6908703,0,True,False,False,False,'s-Hertogenbosch
759e0cd1-cca7-ed11-aad1-6045bd8f931f,Europalaan 101,5.106004,52.0614517,0,False,False,True,False,Utrecht
194ddf4f-d6a7-ed11-aad1-6045bd8f931f,9 Rue Bremontier,2.3039649,48.8844655,0,False,True,False,True,Paris
c1951fc7-32ca-ed11-b595-6045bd8f931f,101 Rue de Vaugirard,2.3218424,48.8453954,1,False,True,False,True,Paris
91939563-36ca-ed11-b595-6045bd8f931f,169 Rue de la Roquette,2.3876764,48.8597858,1,False,True,False,True,Paris
962a36a5-0cc7-ed11-b596-6045bd8f931f,3 Rue Copernic,2.2908292,48.8688907,0,False,True,False,True,Paris
199a93ed-1ec7-ed11-b596-6045bd8f931f,13 Rue des Sablons,2.28385,48.865953,0,False,True,False,True,Paris
a7c7b659-2ec7-ed11-b596-6045bd8f931f,Karl-Liebknecht-Straße 29A,13.4128234,52.525176,0,False,False,True,True,Berlin
e9e3f5dd-33c7-ed11-b596-6045bd8f931f,Münzstraße 12,13.4081518,52.5245754,0,False,False,True,True,Berlin
b208de5e-b2cc-ed11-b596-6045bd8f931f,33 Broadwick Street,-0.1360601,51.5133801,0,False,False,True,True,London
d5cb3c7f-9848-ed11-bba1-6045bd8f931f,242 Acklam Road,-0.2031343,51.5214437,0,False,True,False,False,London
9ac12519-3f49-ed11-bba1-6045bd8f931f,Heinrich-Heine-Platz 10,13.4163132,52.5066054,1,False,True,False,True,Berlin
e5f3b3b7-4449-ed11-bba1-6045bd8f931f,Giesebrechtstraße 1,13.308319,52.5027418,1,False,True,False,True,Berlin
a1423639-5749-ed11-bba1-6045bd8f931f,29 Rue de Trévise,2.3452137,48.8745369,1,False,True,False,False,Paris
aee2e67a-5a49-ed11-bba1-6045bd8f931f,107-111 Fleet Street,-0.1048935,51.5143407,0,False,False,True,True,London
b489b200-5f49-ed11-bba1-6045bd8f931f,29 Rue Blanche,2.3312903,48.8796875,0,False,False,True,False,Paris
e5af27dc-6049-ed11-bba1-6045bd8f931f,16 rue Theodule Ribot,,,1,,,,,PARIS
76a3b6ca-6e49-ed11-bba1-6045bd8f931f,37 Rue Catherine de La Rochefoucauld,2.3347379,48.87966,0,False,True,False,True,Paris
5d830b7f-a74b-ed11-bba1-6045bd8f931f,27 Clements Lane,-0.086711,51.5115338,0,False,False,True,True,London
3cbc7d28-a853-ed11-bba1-6045bd8f931f,Johann Siegerstraat 18,,,1,False,False,False,False,Amsterdam
e1c14c14-7254-ed11-bba1-6045bd8f931f,338 Euston Road,-0.1414949,51.5244587,0,False,True,False,True,London
7dd7f7ad-ba44-ed11-bba2-6045bd8f931f,29 Finsbury Circus,-0.0873363,51.517582,0,False,True,False,False,London
68c393a6-4a46-ed11-bba2-6045bd8f931f,Charecroft  Way,-0.2195499,51.5028974,0,False,True,False,False,London
9e52c7a8-e04e-ed11-bba2-6045bd8f931f,85 Tottenham Court Road,-0.1357528,51.5217237,0,False,False,True,True,London
68e7d339-e24e-ed11-bba2-6045bd8f931f,1 Finsbury Avenue,-0.0847199,51.5196262,0,False,True,False,False,London
da98e7d1-f54e-ed11-bba2-6045bd8f931f,6 London Street,-0.0792015,51.511321,0,False,False,True,True,London
2a9eafae-964f-ed11-bba2-6045bd8f931f,20 Primrose Street,-0.0797551,51.5213491,0,False,False,True,True,London
d9758969-a54f-ed11-bba2-6045bd8f931f,239 Kensington High Street,-0.1979991,51.4990618,0,False,False,True,True,London
705ee008-a94f-ed11-bba2-6045bd8f931f,52 Grosvenor Gardens,-0.1455996,51.4961207,0,False,False,True,True,London
41da710e-6750-ed11-bba2-6045bd8f931f,60 Cannon Street,-0.0923504,51.5118944,0,False,False,True,True,London
6455f0eb-4251-ed11-bba2-6045bd8f931f,Nieuwe Herengracht 49,4.904018,52.3665958,0,False,False,True,True,Amsterdam
5522d70d-8e41-ee11-bdf3-6045bd8f931f,11 Rue du Colisée,2.3079284,48.8706623,1,False,True,False,False,Paris
021081aa-bd35-ee11-bdf4-6045bd8f931f,Volmerlaan 5,4.3282072,52.0386231,0,False,True,False,False,Rijswijk
9bf2135e-b7a0-ee11-be37-6045bd8f931f,1527 Britannia Street,-0.1187595,51.5295958,0,False,False,True,False,London
d5aa5e94-fc47-ee11-be6d-6045bd8f931f,Louwesweg 6,4.8255978,52.3482514,0,False,True,False,False,Amsterdam
9a96d05a-4172-ee11-8179-6045bd8f9445,Alexanderstraße 1,13.4136052,52.5241234,0,False,True,False,True,Berlin
2e7bcc77-7a84-ee11-8179-6045bd8f9445,Vleutenseweg 386,5.0909358,52.0940067,0,False,True,False,True,Utrecht
6e989e55-188a-ee11-8179-6045bd8f9445,Singel 126,4.8902744,52.3760256,0,False,False,True,True,Amsterdam
9c5b9740-80ed-ed11-8849-6045bd8f9445,Radonweg 1,5.0682817,52.1013546,0,True,False,False,False,Utrecht
f395e0f9-61f9-ed11-8849-6045bd8f9445,De Entree 99-197,4.940436,52.3114554,0,False,True,False,True,Amsterdam
ba17173d-2b61-ee11-8df0-6045bd8f9445,12 Rue Lacuée,2.3697005,48.8494487,0,False,True,False,True,Paris
35eb3db1-2e61-ee11-8df0-6045bd8f9445,21 Rue de Rocroy,2.3509167,48.8803874,0,False,True,False,False,Paris
d89f4a22-9c62-ee11-8df0-6045bd8f9445,Feuerbachstraße 48,8.6636764,50.1169864,0,False,False,True,True,Frankfurt
0c19dbbf-5417-ee11-8f6d-6045bd8f9445,Transformatorweg 74-118,4.848705,52.3921347,0,False,True,False,False,Amsterdam
716fda14-3b1b-ee11-8f6d-6045bd8f9445,84 Rue Edouard Vaillant,2.2882154,48.8973873,0,False,True,False,True,Levallois-Perret
77fda19b-f61b-ee11-8f6d-6045bd8f9445,258 Rue Marcadet,2.3290318,48.8928033,0,False,True,False,True,Paris
1a658ab8-8aff-ed11-8f6e-6045bd8f9445,Rue de la Corraterie 5,6.1433936,46.2033021,0,False,False,True,True,Geneva
22b29003-bbff-ed11-8f6e-6045bd8f9445,Kraanspoor 38,4.8872558,52.4044821,0,False,True,False,True,Amsterdam
fcf9fd40-b20a-ee11-8f6e-6045bd8f9445,118 Avenue Jean Jaurès,2.3838079,48.8860149,0,False,True,False,True,Paris
e0652aaf-67c6-ee11-9079-6045bd8f9445,31 Rue du Louvre,2.3433363,48.8660941,0,False,False,True,True,Paris
5b910c73-6cca-ee11-9079-6045bd8f9445,Helicopterstraat 25g,4.844993,52.3403583,0,True,False,False,False,Amsterdam
b70adf84-251f-ee11-9967-6045bd8f9445,14 Rue Mathurin Régnier,2.3071601,48.8404432,0,False,False,True,True,Paris
1181d827-0220-ee11-9967-6045bd8f9445,Taurusavenue 3,4.699239,52.291799,0,False,False,True,True,Hoofddorp
cc9cf6ac-6f25-ee11-9cbc-6045bd8f9445,8 Rue Saint-Fargeau,2.4001809,48.8709756,0,False,True,False,True,Paris
f2614e6c-acb6-ee11-a569-6045bd8f9445,70 Boulevard de Sébastopol,2.3516733,48.8642974,0,False,True,False,False,Paris
f708413f-9b41-ee11-bdf3-6045bd8f9445,5 Rue du Louvre,2.341165,48.861914,1,False,True,False,True,Paris
5b8557bb-6b42-ee11-bdf3-6045bd8f9445,Vliegend Hertlaan 15,5.1085167,52.0655644,0,False,True,False,True,Utrecht
58a8dd78-7d2f-ee11-bdf4-6045bd8f9445,Sarphatistraat 33-35,4.9054404,52.3608372,0,False,False,True,True,Amsterdam
d57e3fd8-a73d-ee11-bdf4-6045bd8f9445,Professor Doctor Dorgelolaan 2,5.482815,51.4443292,0,False,False,True,True,Eindhoven
d515d141-db3d-ee11-bdf4-6045bd8f9445,Wrangelstraße 100,13.4349151,52.5016952,0,False,True,False,True,Berlin
a5c30de8-1595-ee11-be37-6045bd8f9445,25 Boulevard Romain Rolland,2.3250092,48.8197331,0,False,False,True,True,Montrouge
b995d93e-349b-ee11-be37-6045bd8f9445,Bellamystraat 4h,4.867438,52.367479,1,True,False,False,False,Amsterdam
72f0df5b-359b-ee11-be37-6045bd8f9445,Mensinge 1-79,4.8890714,52.3327714,0,False,False,True,True,Amsterdam
325c3e9c-7146-ee11-be6e-6045bd8f9445,Amstelvlietstraat 4,4.9209056,52.3382839,0,False,False,True,False,Amsterdam
3c48c808-815c-ee11-be6e-6045bd8f9445,Takkebijsters 3A,4.824253,51.5941553,0,False,True,False,False,Breda
6c21ae14-4672-ee11-8179-6045bd8f9514,Lietzenburger Straße 93,13.3201117,52.4995688,0,False,True,False,False,Berlin
c5e0b194-4b72-ee11-8179-6045bd8f9514,Karl-Hammerschmidt-Straße 34,11.6838325,48.1490438,0,False,True,False,False,Aschheim
e33f6172-d573-ee11-8179-6045bd8f9514,Pieter Vlamingstraat 207,4.9274235,52.3653226,1,False,True,False,False,Amsterdam
a79a3dd8-e377-ee11-8179-6045bd8f9514,Leidsegracht 38,4.8839552,52.3668162,1,False,True,False,True,Amsterdam
32de527a-6a84-ee11-8179-6045bd8f9514,Parnassusweg 126,4.8681203,52.343742,0,False,True,False,False,Amsterdam
27e66207-7084-ee11-8179-6045bd8f9514,Danzigerkade 225,4.8753298,52.400563,1,True,False,False,False,Amsterdam
59d68607-7f84-ee11-8179-6045bd8f9514,Burgerweeshuispad 301,4.8556804,52.3392687,0,False,False,True,True,Amsterdam
0055da90-0d8a-ee11-8179-6045bd8f9514,12 Rue d'Amsterdam,2.3269739,48.8761191,0,False,False,True,True,Paris
6f791139-e876-ed11-81ab-6045bd8f9514,11 Rue Beaurepaire,2.363411,48.8699059,0,False,False,True,True,Paris
23be10b8-e976-ed11-81ab-6045bd8f9514,10 Rue Treilhard,2.3143874,48.8771751,0,False,False,True,True,Paris
fa710d6a-eb76-ed11-81ab-6045bd8f9514,24 Rue de Mogador,2.331395,48.8754316,0,False,False,True,True,Paris
beac996e-ee76-ed11-81ab-6045bd8f9514,179 Avenue Charles de Gaulle,2.2622688,48.8838374,0,False,False,True,True,Neuilly-Sur-Seine
f50d14eb-937b-ed11-81ad-6045bd8f9514,9 Rue Victor Massé,2.3393768,48.8805099,0,False,True,False,True,Paris
d1048f32-c27b-ed11-81ad-6045bd8f9514,12 Rue Vivienne,2.3395636,48.8676204,0,False,True,False,True,Paris
e2cf9752-c37b-ed11-81ad-6045bd8f9514,71 Rue Réaumur,2.3497342,48.8666043,0,False,True,False,True,Paris
a1066bf2-0e8c-ed11-81ad-6045bd8f9514,33 Rue du Faubourg Saint-Antoine,2.3719238,48.8525878,1,False,True,False,True,Paris
f0363d5b-01b1-ed11-83ff-6045bd8f9514,14 Hanover Square,-0.144143,51.514398,0,False,True,False,True,London
16b1cc39-0ab1-ed11-83ff-6045bd8f9514,47 Rue Maurice Flandin,4.8629083,45.7578302,0,False,True,False,True,Lyon
d3eba03e-17b1-ed11-83ff-6045bd8f9514,1 Puddle Dock,-0.1028816,51.5118289,0,False,False,True,True,London
b7e7d6c3-19b1-ed11-83ff-6045bd8f9514,49 Quai de Dion Bouton,2.248616,48.88339,0,False,True,False,True,Puteaux
6ef90047-1ab1-ed11-83ff-6045bd8f9514,10 Lower Thames Street,-0.0847566,51.5091862,0,False,False,True,True,London
be1e622c-2fb1-ed11-83ff-6045bd8f9514,20 Procter Street,-0.119032,51.5183252,0,False,False,True,True,London
7c2d9d48-2eb4-ed11-83ff-6045bd8f9514,15/17 Rue de Vanves,2.25257,48.8340033,0,False,False,True,True,Boulogne-Billancourt
8d89d1db-59b4-ed11-83ff-6045bd8f9514,69 Old Broad Street,-0.0831594,51.5168571,0,False,False,True,True,London
dc99300c-8de9-ed11-8849-6045bd8f9514,Fluwelen Burgwal 58,4.3188636,52.0790606,0,False,False,True,True,The Hague
2c220ae0-b2ed-ed11-8849-6045bd8f9514,Herengracht 257,4.8875082,52.3717503,1,False,True,False,True,Amsterdam
7aae21fa-b7f4-ed11-8849-6045bd8f9514,Parnassusweg 729,4.8690714,52.3399784,1,False,False,True,True,Amsterdam
485acde4-7ff8-ed11-8849-6045bd8f9514,Geldersekade 101,4.9014708,52.3736304,1,True,False,False,False,Amsterdam
b826116a-2d61-ee11-8df0-6045bd8f9514,40 Cité des Fleurs,2.3209153,48.8928531,0,False,True,False,False,Paris
faa04d7f-5617-ee11-8f6d-6045bd8f9514,Pedro de Medinalaan 71,4.976502,52.3625415,1,False,True,False,False,Amsterdam
95624279-6700-ee11-8f6e-6045bd8f9514,190 Rue Championnet,2.332686,48.894299,0,False,True,False,False,Paris
dc667d00-ecc0-ee11-9079-6045bd8f9514,5 Rue du Helder,2.3347139,48.8716512,0,False,False,True,True,Paris
884d8f22-715f-ed11-9561-6045bd8f9514,De Boelelaan 30,4.8863029,52.3351596,0,False,False,True,True,Amsterdam
5540c038-1060-ed11-9561-6045bd8f9514,85 Gresham Street,-0.0916799,51.5151791,0,False,False,True,True,London
b38838fa-da60-ed11-9561-6045bd8f9514,2 Leman Street,-0.0717205,51.5148013,0,False,False,True,True,London
76f43929-0a64-ed11-9561-6045bd8f9514,33 Saint James's Square,-0.1342379,51.5074428,0,False,False,True,True,London
27194f5e-8f65-ed11-9561-6045bd8f9514,Sarphatistraat 30,,,0,False,False,False,False,Amsterdam
769563ad-a565-ed11-9561-6045bd8f9514,12 Rue Auber,2.3290334,48.8728825,0,False,False,True,True,Paris
c424fa3c-9066-ed11-9561-6045bd8f9514,19 Rue Cognacq Jay,2.3030734,48.86166,0,False,False,True,True,Paris
0b921314-9366-ed11-9561-6045bd8f9514,35 Rue des Jeuneurs,2.343833,48.8695974,0,False,True,False,True,Paris
843c583c-9466-ed11-9561-6045bd8f9514,16 rue Martel,,,1,False,False,False,False,Paris
c4d03623-5771-ed11-9561-6045bd8f9514,1 Knightsbridge Green,-0.1624666,51.5009542,0,False,False,True,True,London
14e53ee8-5a71-ed11-9561-6045bd8f9514,70 Pall Mall,-0.1367075,51.5054923,0,False,False,True,True,London
f130698f-6d72-ed11-9561-6045bd8f9514,84 Rue Beaubourg,2.355511,48.8645602,1,False,True,False,True,Paris
56693481-d459-ed11-9562-6045bd8f9514,Joan Muyskenweg 28-32,4.9150841,52.3268984,0,False,False,True,False,Amsterdam
e06f0910-d659-ed11-9562-6045bd8f9514,Klaprozenweg 75,4.8922752,52.4057729,1,True,False,False,False,Amsterdam
07ac920c-d11f-ee11-9967-6045bd8f9514,59 Rue de l'Ourcq,2.3803047,48.8915561,0,False,True,False,True,Paris
7dfd423a-8624-ee11-9cbd-6045bd8f9514,8 Rue du 8 Mai 1945,2.3599029,48.8756538,0,False,False,True,True,Paris
